0, 0, 0.027752, 
1, 0, 0.148615, 
2, 0, 0.263052, 
3, 0, 0.463140, 
90, 2, 14.669213, 3.347059, 130.394119, 85, 101.017982, 102.060768, 463, 
91, 1, 14.833201, 95.318130, 100.863556, 471, 
92, 1, 15.000533, 88.329086, 101.647202, 471, 
93, 1, 15.158184, 82.244301, 101.390312, 468, 
94, 1, 15.321579, 77.825851, 99.990387, 468, 
95, 1, 15.497101, 75.812851, 97.727402, 472, 
96, 1, 15.661562, 79.893448, 91.684303, 463, 
97, 1, 15.829516, 92.885391, 85.370209, 461, 
98, 2, 15.997618, 5.865616, 108.305557, 222, 107.240143, 84.110649, 477, 
99, 2, 16.161021, 10.281811, 109.631149, 427, 115.953400, 86.011383, 468, 
100, 2, 16.328962, 18.669058, 112.356560, 488, 125.630981, 88.547821, 467, 
101, 2, 16.531036, 28.980652, 116.539719, 491, 135.717758, 92.824577, 466, 
102, 2, 16.779373, 37.072418, 121.506264, 492, 143.781387, 97.571068, 462, 
103, 2, 16.953648, 44.705273, 126.313339, 483, 151.234787, 102.586594, 460, 
104, 2, 17.121331, 52.120701, 129.237900, 475, 158.572372, 105.533623, 456, 
105, 2, 17.286412, 59.311993, 138.021347, 492, 165.558609, 114.047668, 472, 
106, 2, 17.453343, 64.236420, 147.532532, 497, 170.314941, 123.444443, 462, 
107, 2, 17.617448, 68.581467, 158.066864, 491, 175.018402, 134.137802, 462, 
108, 2, 17.785508, 73.405121, 166.873947, 494, 179.831223, 143.462997, 473, 
109, 2, 17.953300, 79.238586, 175.932022, 485, 185.699936, 152.851929, 466, 
110, 2, 18.125525, 85.514740, 183.954559, 480, 192.153595, 161.664124, 459, 
111, 2, 18.289114, 90.669716, 192.626053, 492, 197.455246, 171.336823, 478, 
112, 2, 18.449330, 97.824432, 201.385010, 487, 204.670517, 180.756744, 475, 
113, 2, 18.613930, 99.609535, 212.264709, 493, 206.157318, 189.850082, 472, 
114, 2, 18.784960, 104.690163, 220.804901, 489, 210.746368, 196.985825, 470, 
115, 2, 18.953940, 119.916756, 222.840820, 478, 224.797928, 195.957077, 466, 
116, 2, 19.117637, 126.964409, 214.675476, 473, 231.013657, 184.869476, 463, 
117, 2, 19.278677, 129.223282, 199.708511, 474, 232.729599, 168.775253, 463, 
118, 2, 19.446628, 131.098785, 189.126160, 469, 234.318085, 157.079514, 459, 
119, 2, 19.613872, 128.648087, 179.137405, 475, 231.562775, 146.601364, 462, 
120, 2, 19.777315, 124.921234, 166.500702, 474, 227.903290, 133.565567, 455, 
121, 2, 19.942554, 122.643929, 154.493881, 476, 225.247345, 121.774971, 455, 
122, 2, 20.105870, 119.807961, 144.255112, 473, 222.263657, 110.778145, 454, 
123, 2, 20.270413, 115.358604, 136.165802, 481, 217.873306, 102.144211, 456, 
124, 2, 20.434003, 105.192856, 125.743103, 471, 207.617126, 90.927505, 457, 
125, 2, 20.606315, 93.182076, 115.620972, 470, 195.768921, 80.721298, 451, 
126, 2, 20.702384, 78.307579, 107.477470, 466, 181.184692, 72.365707, 453, 
127, 2, 20.870286, 72.098206, 106.847237, 473, 175.269958, 72.057289, 465, 
128, 2, 21.030078, 55.837456, 112.514435, 485, 160.240341, 80.248924, 466, 
129, 2, 21.193822, 48.165974, 124.284134, 481, 153.130966, 94.194473, 464, 
130, 2, 21.359229, 46.334007, 136.292511, 494, 152.021500, 107.794266, 465, 
131, 2, 21.521785, 49.238476, 148.699173, 502, 154.980209, 121.681511, 471, 
132, 2, 21.686474, 58.491138, 162.216980, 498, 164.070679, 135.853027, 474, 
133, 2, 21.854829, 68.456573, 170.042572, 485, 173.901901, 143.639450, 465, 
134, 2, 22.015135, 79.725365, 170.093292, 477, 184.551392, 142.794434, 467, 
135, 2, 22.169623, 91.120483, 162.445831, 480, 195.354996, 133.706757, 461, 
136, 2, 22.336980, 100.001053, 148.153305, 474, 203.793732, 118.103668, 463, 
137, 2, 22.497587, 106.045258, 129.362427, 464, 209.259918, 98.679276, 449, 
138, 2, 22.661754, 110.488174, 109.854477, 465, 213.137451, 78.246597, 453, 
139, 2, 22.822592, 113.172813, 97.086769, 461, 215.719315, 65.096947, 459, 
140, 2, 22.994228, 115.764427, 82.327202, 462, 218.036560, 49.765835, 460, 
141, 2, 23.161907, 114.803078, 67.885429, 465, 216.845306, 34.272953, 466, 
142, 2, 23.318141, 110.135574, 56.171726, 461, 211.964905, 21.784462, 465, 
143, 2, 23.486075, 103.795120, 47.041264, 464, 205.467804, 12.160586, 466, 
